issues,status,notes,id,category,brand,model,version,powertrain,fuel,year,price_eur,price_source,power_kw,power_cv,consumption_l_100km,consumption_kg_100km,consumption_kwh_100km,battery_kwh,range_wltp_km,emissions_g_km,image_url,source_url,motornet_detail_url
tutto ok,,,motornet_32e8c15a4cc2e5,thermal,BMW,Serie 4 Coupe 430d 48V xDrive MSport Pro Steptronic,BMW Serie 4 Coupe 430d 48V xDrive MSport Pro Steptronic,BMW Serie 4 Coupe 430d 48V xDrive MSport Pro Steptronic,ibrida_diesel,,72250.0,motornet_prezzo_di_listino,210.0,286.0,5.2,,,,,137.0,assets/cars/motornet/motornet_32e8c15a4cc2e5.jpg,https://www.motornet.it/auto/scheda-modello/modello/1659/allestimento/BMW156E,https://www.motornet.it/auto/scheda-modello/modello/1659/allestimento/BMW156E
tutto ok,,,motornet_60296fde5da7bc,thermal,BMW,Serie 4 M Coupe 440i 48V xDrive 392cv Steptronic,BMW Serie 4 M Coupe 440i 48V xDrive 392cv Steptronic,BMW Serie 4 M Coupe 440i 48V xDrive 392cv Steptronic,ibrida_benzina,,86300.0,motornet_prezzo_di_listino,288.0,392.0,7.1,,,,,162.0,assets/cars/motornet/motornet_60296fde5da7bc.jpg,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW479E,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW479E
tutto ok,,,motornet_58183dba5cb4fe,thermal,BMW,Serie 4 M Coupe 440i 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Coupe 440i 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Coupe 440i 48V xDrive 392cv MSport Pro Steptronic,ibrida_benzina,,87400.0,motornet_prezzo_di_listino,288.0,392.0,7.1,,,,,162.0,assets/cars/motornet/motornet_58183dba5cb4fe.jpg,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW480E,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW480E
tutto ok,,,motornet_8bd571fd001b47,thermal,BMW,Serie 4 M Coupe 440d 48V xDrive Steptronic,BMW Serie 4 M Coupe 440d 48V xDrive Steptronic,BMW Serie 4 M Coupe 440d 48V xDrive Steptronic,ibrida_diesel,,84200.0,motornet_prezzo_di_listino,250.0,340.0,5.7,,,,,150.0,assets/cars/motornet/motornet_8bd571fd001b47.jpg,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW034E,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW034E
tutto ok,,,motornet_b0e7cebcf5e8b0,thermal,BMW,Serie 4 M Coupe 440d 48V xDrive MSport Pro Steptronic,BMW Serie 4 M Coupe 440d 48V xDrive MSport Pro Steptronic,BMW Serie 4 M Coupe 440d 48V xDrive MSport Pro Steptronic,ibrida_diesel,,85300.0,motornet_prezzo_di_listino,250.0,340.0,5.7,,,,,150.0,assets/cars/motornet/motornet_b0e7cebcf5e8b0.jpg,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW157E,https://www.motornet.it/auto/scheda-modello/modello/2240/allestimento/BMW157E
tutto ok,,,motornet_0b7bf790b566fd,thermal,BMW,M4 Coupe 3.0,BMW M4 Coupe 3.0,BMW M4 Coupe 3.0,benzina,,106000.0,motornet_prezzo_di_listino,353.0,480.0,10.0,,,,,226.0,assets/cars/motornet/motornet_0b7bf790b566fd.jpg,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW035E,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW035E
tutto ok,,,motornet_697d9791926fd2,thermal,BMW,M4 Coupe 3.0 Competition Steptronic,BMW M4 Coupe 3.0 Competition Steptronic,BMW M4 Coupe 3.0 Competition Steptronic,benzina,,112200.0,motornet_prezzo_di_listino,375.0,510.0,9.7,,,,,219.0,assets/cars/motornet/motornet_697d9791926fd2.jpg,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW036E,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW036E
tutto ok,,,motornet_f62cec5346080b,thermal,BMW,M4 Coupe 3.0 xDrive Competition M Steptronic,BMW M4 Coupe 3.0 xDrive Competition M Steptronic,BMW M4 Coupe 3.0 xDrive Competition M Steptronic,benzina,,117100.0,motornet_prezzo_di_listino,390.0,530.0,10.0,,,,,226.0,assets/cars/motornet/motornet_f62cec5346080b.jpg,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW037E,https://www.motornet.it/auto/scheda-modello/modello/1189/allestimento/BMW037E
tutto ok,,,motornet_7a1d9cf22c2858,thermal,BMW,Serie 4 Cabrio 420i Steptronic,BMW Serie 4 Cabrio 420i Steptronic,BMW Serie 4 Cabrio 420i Steptronic,benzina,,67300.0,motornet_prezzo_di_listino,135.0,184.0,6.7,,,,,152.0,assets/cars/motornet/motornet_7a1d9cf22c2858.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW039E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW039E
tutto ok,,,motornet_68441521ab83e1,thermal,BMW,Serie 4 Cabrio 420i MSport Steptronic,BMW Serie 4 Cabrio 420i MSport Steptronic,BMW Serie 4 Cabrio 420i MSport Steptronic,benzina,,72850.0,motornet_prezzo_di_listino,135.0,184.0,6.7,,,,,152.0,assets/cars/motornet/motornet_68441521ab83e1.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW038E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW038E
tutto ok,,,motornet_b1132f1d12df02,thermal,BMW,Serie 4 Cabrio 420i MSport Pro Steptronic,BMW Serie 4 Cabrio 420i MSport Pro Steptronic,BMW Serie 4 Cabrio 420i MSport Pro Steptronic,benzina,,75350.0,motornet_prezzo_di_listino,135.0,184.0,6.7,,,,,152.0,assets/cars/motornet/motornet_b1132f1d12df02.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW158E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW158E
tutto ok,,,motornet_f9fcf857a3999f,thermal,BMW,Serie 4 Cabrio 430i xDrive Steptronic,BMW Serie 4 Cabrio 430i xDrive Steptronic,BMW Serie 4 Cabrio 430i xDrive Steptronic,benzina,,76100.0,motornet_prezzo_di_listino,180.0,245.0,6.9,,,,,158.0,assets/cars/motornet/motornet_f9fcf857a3999f.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW041E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW041E
tutto ok,,,motornet_2d68a2169c8958,thermal,BMW,Serie 4 Cabrio 430i xDrive MSport Steptronic,BMW Serie 4 Cabrio 430i xDrive MSport Steptronic,BMW Serie 4 Cabrio 430i xDrive MSport Steptronic,benzina,,81650.0,motornet_prezzo_di_listino,180.0,245.0,6.9,,,,,158.0,assets/cars/motornet/motornet_2d68a2169c8958.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW040E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW040E
tutto ok,,,motornet_090787f6f70709,thermal,BMW,Serie 4 Cabrio 430i xDrive MSport Pro Steptronic,BMW Serie 4 Cabrio 430i xDrive MSport Pro Steptronic,BMW Serie 4 Cabrio 430i xDrive MSport Pro Steptronic,benzina,,84150.0,motornet_prezzo_di_listino,180.0,245.0,6.9,,,,,158.0,assets/cars/motornet/motornet_090787f6f70709.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW159E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW159E
tutto ok,,,motornet_3c72ece9192bc6,thermal,BMW,Serie 4 Cabrio 420d 48V Steptronic,BMW Serie 4 Cabrio 420d 48V Steptronic,BMW Serie 4 Cabrio 420d 48V Steptronic,ibrida_diesel,,67400.0,motornet_prezzo_di_listino,140.0,190.0,4.9,,,,,127.0,assets/cars/motornet/motornet_3c72ece9192bc6.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW044E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW044E
tutto ok,,,motornet_458479a770b5e6,thermal,BMW,Serie 4 Cabrio 420d 48V MSport Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Steptronic,ibrida_diesel,,72950.0,motornet_prezzo_di_listino,140.0,190.0,4.9,,,,,127.0,assets/cars/motornet/motornet_458479a770b5e6.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW043E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW043E
tutto ok,,,motornet_5e9b8cb378e346,thermal,BMW,Serie 4 Cabrio 420d 48V MSport Pro Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Pro Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Pro Steptronic,ibrida_diesel,,75450.0,motornet_prezzo_di_listino,140.0,190.0,4.9,,,,,127.0,assets/cars/motornet/motornet_5e9b8cb378e346.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW161E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW161E
tutto ok,,,motornet_127121710aecc9,thermal,BMW,Serie 4 Cabrio 420d 48V Steptronic,BMW Serie 4 Cabrio 420d 48V Steptronic,BMW Serie 4 Cabrio 420d 48V Steptronic,ibrida_diesel,,74300.0,motornet_prezzo_di_listino,210.0,286.0,5.3,,,,,139.0,assets/cars/motornet/motornet_127121710aecc9.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW046E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW046E
tutto ok,,,motornet_e7910a2a08f57d,thermal,BMW,Serie 4 Cabrio 420d 48V MSport Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Steptronic,ibrida_diesel,,79850.0,motornet_prezzo_di_listino,210.0,286.0,5.3,,,,,139.0,assets/cars/motornet/motornet_e7910a2a08f57d.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW045E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW045E
tutto ok,,,motornet_846a43462ceef8,thermal,BMW,Serie 4 Cabrio 420d 48V MSport Pro Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Pro Steptronic,BMW Serie 4 Cabrio 420d 48V MSport Pro Steptronic,ibrida_diesel,,82350.0,motornet_prezzo_di_listino,210.0,286.0,5.3,,,,,139.0,assets/cars/motornet/motornet_846a43462ceef8.jpg,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW162E,https://www.motornet.it/auto/scheda-modello/modello/1658/allestimento/BMW162E
tutto ok,,,motornet_c908ef28b0641c,thermal,BMW,Serie 4 M Cabrio 440i 48V xDrive 392cv Steptronic,BMW Serie 4 M Cabrio 440i 48V xDrive 392cv Steptronic,BMW Serie 4 M Cabrio 440i 48V xDrive 392cv Steptronic,ibrida_benzina,,94600.0,motornet_prezzo_di_listino,288.0,392.0,7.2,,,,,164.0,assets/cars/motornet/motornet_c908ef28b0641c.jpg,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW481E,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW481E
tutto ok,,,motornet_dec1888164ab24,thermal,BMW,Serie 4 M Cabrio 440i 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Cabrio 440i 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Cabrio 440i 48V xDrive 392cv MSport Pro Steptronic,ibrida_benzina,,95700.0,motornet_prezzo_di_listino,288.0,392.0,7.2,,,,,164.0,assets/cars/motornet/motornet_dec1888164ab24.jpg,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW482E,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW482E
tutto ok,,,motornet_d6a8c06561158e,thermal,BMW,Serie 4 M Cabrio 440d 48V xDrive Steptronic,BMW Serie 4 M Cabrio 440d 48V xDrive Steptronic,BMW Serie 4 M Cabrio 440d 48V xDrive Steptronic,ibrida_diesel,,92500.0,motornet_prezzo_di_listino,250.0,340.0,5.7,,,,,150.0,assets/cars/motornet/motornet_d6a8c06561158e.jpg,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW047E,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW047E
tutto ok,,,motornet_904741a1c076b7,thermal,BMW,Serie 4 M Cabrio 440d 48V xDrive MSport Pro Steptronic,BMW Serie 4 M Cabrio 440d 48V xDrive MSport Pro Steptronic,BMW Serie 4 M Cabrio 440d 48V xDrive MSport Pro Steptronic,ibrida_diesel,,93600.0,motornet_prezzo_di_listino,250.0,340.0,5.7,,,,,150.0,assets/cars/motornet/motornet_904741a1c076b7.jpg,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW163E,https://www.motornet.it/auto/scheda-modello/modello/2249/allestimento/BMW163E
tutto ok,,,motornet_4650f2e358dd92,thermal,BMW,M4 Cabrio 3.0 xDrive Competition M Steptronic,BMW M4 Cabrio 3.0 xDrive Competition M Steptronic,BMW M4 Cabrio 3.0 xDrive Competition M Steptronic,benzina,,124000.0,motornet_prezzo_di_listino,390.0,530.0,10.2,,,,,231.0,assets/cars/motornet/motornet_4650f2e358dd92.jpg,https://www.motornet.it/auto/scheda-modello/modello/1188/allestimento/BMW048E,https://www.motornet.it/auto/scheda-modello/modello/1188/allestimento/BMW048E
tutto ok,,,motornet_3c61fb378cfa02,thermal,BMW,Serie 4 Gran Coupe 420i MSport Steptronic,BMW Serie 4 Gran Coupe 420i MSport Steptronic,BMW Serie 4 Gran Coupe 420i MSport Steptronic,benzina,,65600.0,motornet_prezzo_di_listino,135.0,184.0,6.6,,,,,150.0,assets/cars/motornet/motornet_3c61fb378cfa02.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW164E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW164E
tutto ok,,,motornet_dc8c24c60509b6,thermal,BMW,Serie 4 Gran Coupe 420i MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420i MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420i MSport Pro Steptronic,benzina,,68100.0,motornet_prezzo_di_listino,135.0,184.0,6.6,,,,,150.0,assets/cars/motornet/motornet_dc8c24c60509b6.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW166E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW166E
tutto ok,,,motornet_5e67375eb84a28,thermal,BMW,Serie 4 Gran Coupe 420i Sport Steptronic,BMW Serie 4 Gran Coupe 420i Sport Steptronic,BMW Serie 4 Gran Coupe 420i Sport Steptronic,benzina,,60900.0,motornet_prezzo_di_listino,135.0,184.0,6.6,,,,,150.0,assets/cars/motornet/motornet_5e67375eb84a28.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW165E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW165E
tutto ok,,,motornet_fbeadc9aab31f2,thermal,BMW,Serie 4 Gran Coupe 430i xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 430i xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 430i xDrive MSport Steptronic,benzina,,73300.0,motornet_prezzo_di_listino,180.0,245.0,7.1,,,,,161.0,assets/cars/motornet/motornet_fbeadc9aab31f2.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW167E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW167E
tutto ok,,,motornet_cbe7f263ae2116,thermal,BMW,Serie 4 Gran Coupe 430i xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 430i xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 430i xDrive MSport Pro Steptronic,benzina,,75800.0,motornet_prezzo_di_listino,180.0,245.0,7.1,,,,,161.0,assets/cars/motornet/motornet_cbe7f263ae2116.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW169E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW169E
tutto ok,,,motornet_35276722d87706,thermal,BMW,Serie 4 Gran Coupe 430i xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 430i xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 430i xDrive Sport Steptronic,benzina,,68800.0,motornet_prezzo_di_listino,180.0,245.0,7.1,,,,,161.0,assets/cars/motornet/motornet_35276722d87706.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW168E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW168E
tutto ok,,,motornet_6eb889a5b0f951,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Steptronic,ibrida_diesel,,65750.0,motornet_prezzo_di_listino,140.0,190.0,5.0,,,,,131.0,assets/cars/motornet/motornet_6eb889a5b0f951.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW172E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW172E
tutto ok,,,motornet_c543e529aa65c7,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V MSport Pro Steptronic,ibrida_diesel,,68250.0,motornet_prezzo_di_listino,140.0,190.0,5.0,,,,,131.0,assets/cars/motornet/motornet_c543e529aa65c7.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW174E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW174E
tutto ok,,,motornet_d3ca09a0635c87,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V Sport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V Sport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V Sport Steptronic,ibrida_diesel,,61050.0,motornet_prezzo_di_listino,140.0,190.0,5.0,,,,,131.0,assets/cars/motornet/motornet_d3ca09a0635c87.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW173E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW173E
tutto ok,,,motornet_bd5c92daa31c3b,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Steptronic,ibrida_diesel,,67750.0,motornet_prezzo_di_listino,140.0,190.0,5.3,,,,,139.0,assets/cars/motornet/motornet_bd5c92daa31c3b.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW175E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW175E
tutto ok,,,motornet_44a5193e1ae488,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive MSport Pro Steptronic,ibrida_diesel,,70250.0,motornet_prezzo_di_listino,140.0,190.0,5.3,,,,,139.0,assets/cars/motornet/motornet_44a5193e1ae488.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW177E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW177E
tutto ok,,,motornet_eb408deab504f2,thermal,BMW,Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 420d Mild Hybrid 48V xDrive Sport Steptronic,ibrida_diesel,,63050.0,motornet_prezzo_di_listino,140.0,190.0,5.3,,,,,139.0,assets/cars/motornet/motornet_eb408deab504f2.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW176E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW176E
tutto ok,,,motornet_53074a70f1c1e5,thermal,BMW,Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Steptronic,ibrida_diesel,,77450.0,motornet_prezzo_di_listino,210.0,286.0,5.7,,,,,151.0,assets/cars/motornet/motornet_53074a70f1c1e5.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW178E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW178E
tutto ok,,,motornet_a73d3bd42eeeb2,thermal,BMW,Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Pro Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive MSport Pro Steptronic,ibrida_diesel,,79950.0,motornet_prezzo_di_listino,210.0,286.0,5.7,,,,,151.0,assets/cars/motornet/motornet_a73d3bd42eeeb2.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW180E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW180E
tutto ok,,,motornet_31e2ae27c9f64f,thermal,BMW,Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive Sport Steptronic,BMW Serie 4 Gran Coupe 430d Mild Hybrid 48V xDrive Sport Steptronic,ibrida_diesel,,72750.0,motornet_prezzo_di_listino,210.0,286.0,5.7,,,,,151.0,assets/cars/motornet/motornet_31e2ae27c9f64f.jpg,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW179E,https://www.motornet.it/auto/scheda-modello/modello/1660/allestimento/BMW179E
tutto ok,,,motornet_6241ab04805b38,thermal,BMW,Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv Steptronic,BMW Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv Steptronic,BMW Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv Steptronic,ibrida_benzina,,88200.0,motornet_prezzo_di_listino,288.0,392.0,7.3,,,,,166.0,assets/cars/motornet/motornet_6241ab04805b38.jpg,https://www.motornet.it/auto/scheda-modello/modello/2313/allestimento/BMW483E,https://www.motornet.it/auto/scheda-modello/modello/2313/allestimento/BMW483E
tutto ok,,,motornet_bc8b6ad01c1fdf,thermal,BMW,Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv MSport Pro Steptronic,BMW Serie 4 M Gran Coupe 440i Mild Hybrid 48V xDrive 392cv MSport Pro Steptronic,ibrida_benzina,,89200.0,motornet_prezzo_di_listino,288.0,392.0,7.3,,,,,166.0,assets/cars/motornet/motornet_bc8b6ad01c1fdf.jpg,https://www.motornet.it/auto/scheda-modello/modello/2313/allestimento/BMW484E,https://www.motornet.it/auto/scheda-modello/modello/2313/allestimento/BMW484E
tutto ok,,,motornet_45b1eae4017c6d,electric,BMW,i4 eDrive35 MSport,BMW i4 eDrive35 MSport,BMW i4 eDrive35 MSport,elettrica,,64600.0,motornet_prezzo_di_listino,85.0,116.0,,,14.7,75.6,514.0,,assets/cars/motornet/motornet_45b1eae4017c6d.jpg,https://www.motornet.it/auto/scheda-modello/modello/2338/allestimento/BMW466E,https://www.motornet.it/auto/scheda-modello/modello/2338/allestimento/BMW466E
tutto ok,,,motornet_85d20c770b8b9b,electric,BMW,i4 eDrive35 MSport Pro,BMW i4 eDrive35 MSport Pro,BMW i4 eDrive35 MSport Pro,elettrica,,66500.0,motornet_prezzo_di_listino,85.0,116.0,,,14.7,75.6,514.0,,assets/cars/motornet/motornet_85d20c770b8b9b.jpg,https://www.motornet.it/auto/scheda-modello/modello/2338/allestimento/BMW468E,https://www.motornet.it/auto/scheda-modello/modello/2338/allestimento/BMW468E
